,Date Flown,Aircraft,Type Of Traveller,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Ground Service,Value For Money,Wifi & Connectivity,Recommended
1058,December 2017,NaN,Solo Leisure,Business Class,1,1,1,2,2,1,NaN,no
1059,January 2018,Boeing 777-200,Couple Leisure,Business Class,5,5,5,2,5,5,2,yes
1060,December 2017,A320,Solo Leisure,Business Class,5,5,5,5,5,5,NaN,yes
1061,January 2018,Boeing 787-9,Solo Leisure,Business Class,4,5,5,4,3,4,NaN,yes
1062,December 2017,Boeing 777,Business,Business Class,1,1,1,NaN,1,1,NaN,no
1063,January 2018,E170 / A319,Business,Economy Class,3,5,1,NaN,4,2,NaN,no
1064,November 2017,NaN,Family Leisure,Economy Class,1,1,2,1,2,1,1,no
1065,January 2018,Boeing 777,Solo Leisure,Economy Class,3,4,4,2,4,4,NaN,yes
1066,January 2018,E190,Couple Leisure,Economy Class,5,5,3,NaN,4,5,NaN,yes
1067,March 2017,NaN,Couple Leisure,Economy Class,1,1,NaN,NaN,1,3,NaN,no
1068,January 2018,Boeing 747-400,Solo Leisure,First Class,5,5,5,5,4,5,NaN,yes
1069,January 2018,Boeing 777-200,Couple Leisure,First Class,4,4,4,3,3,4,NaN,no
1070,January 2018,Boeing 747,Solo Leisure,Economy Class,1,2,1,2,1,1,NaN,no
1071,January 2018,Boeing 777,Business,Business Class,2,1,1,NaN,3,1,NaN,no
1072,January 2018,NaN,Solo Leisure,Economy Class,1,1,1,1,1,1,1,no
1073,December 2017,A380,Solo Leisure,Economy Class,5,5,4,4,4,4,NaN,yes
1074,October 2017,NaN,Business,Business Class,1,2,1,NaN,1,1,NaN,no
1075,December 2017,NaN,Solo Leisure,Business Class,1,1,NaN,NaN,1,1,NaN,no
1076,December 2017,NaN,Solo Leisure,Premium Economy,1,3,4,1,2,1,NaN,no
1077,December 2017,Boeing 777-300ER,Family Leisure,First Class,4,5,5,NaN,4,4,NaN,yes
1078,December 2017,A321,Couple Leisure,Business Class,1,1,1,NaN,1,1,NaN,no
1079,November 2017,Boeing 747-400,Couple Leisure,Economy Class,1,1,1,2,3,2,1,no
1080,December 2017,Boeing 747-400,Family Leisure,Economy Class,4,4,4,3,3,3,NaN,yes
1081,July 2017,NaN,Family Leisure,Business Class,2,4,2,2,3,3,1,no
1082,December 2017,A380,Solo Leisure,Premium Economy,4,4,4,4,5,3,NaN,yes
1083,December 2017,NaN,Solo Leisure,Economy Class,2,4,2,3,1,1,NaN,no
1084,December 2017,Boeing 777,Family Leisure,First Class,3,3,1,3,1,1,NaN,no
1085,December 2017,NaN,Couple Leisure,Economy Class,1,1,1,2,1,1,1,no
1086,December 2017,Boeing 747-400,Solo Leisure,Economy Class,2,1,2,1,4,2,NaN,no
1087,December 2017,Boeing 747-400,Solo Leisure,Economy Class,1,1,1,1,1,1,1,no
1088,December 2017,NaN,Solo Leisure,Economy Class,2,1,1,1,2,1,1,no
1089,June 2017,A320,Couple Leisure,Economy Class,3,2,NaN,NaN,5,2,NaN,no
1090,October 2017,A320,Family Leisure,Economy Class,1,1,1,1,1,1,1,no
1091,October 2017,A320,Family Leisure,Economy Class,1,1,1,1,1,1,1,no
1092,November 2017,Boeing 787-900,Solo Leisure,Business Class,5,5,4,4,4,5,NaN,yes
1093,November 2017,A320,Couple Leisure,Economy Class,5,3,NaN,NaN,5,5,NaN,yes
1094,November 2017,NaN,Solo Leisure,Economy Class,4,5,NaN,NaN,4,4,NaN,yes
1095,November 2017,Boeing 777,Solo Leisure,Premium Economy,4,4,4,3,4,4,NaN,yes
1096,November 2017,Boeing 777,Solo Leisure,Premium Economy,4,4,3,3,4,4,NaN,yes
1097,June 2017,A320,Family Leisure,Economy Class,1,1,NaN,NaN,1,1,NaN,no
1098,December 2017,Boeing 747-400,Business,Economy Class,2,2,3,2,1,2,NaN,no
1099,November 2017,A319,Solo Leisure,First Class,2,2,1,1,4,2,NaN,no
1100,November 2017,Boeing 777-200,Family Leisure,First Class,3,4,2,2,3,1,NaN,no
1101,November 2017,Boeing 777-200,Family Leisure,First Class,3,2,2,2,2,2,NaN,no
1102,November 2017,Boeing 777-200,Business,Business Class,2,3,2,4,4,2,3,no
1103,November 2017,A320,Business,Business Class,4,5,4,NaN,4,4,NaN,yes
1104,November 2017,NaN,Solo Leisure,Economy Class,1,1,3,3,1,1,NaN,no
1105,November 2017,Boeing 747-400,Couple Leisure,Business Class,4,5,5,5,4,4,4,yes
1106,September 2017,NaN,Business,Economy Class,1,1,1,1,1,1,1,no
1107,November 2017,NaN,Solo Leisure,Economy Class,5,5,5,NaN,5,5,NaN,yes
1108,August 2017,NaN,Couple Leisure,Business Class,4,5,4,4,3,3,NaN,no
1109,October 2017,A320-200,Couple Leisure,Business Class,1,3,3,NaN,1,3,NaN,no
1110,November 2017,Boeing 767,Family Leisure,Economy Class,3,3,NaN,NaN,1,2,NaN,no
1111,November 2017,A320/319,Business,Economy Class,4,1,NaN,NaN,2,1,NaN,no
1112,October 2017,Boeing 777,Couple Leisure,Business Class,2,3,2,1,2,3,1,no
1113,November 2017,Boeing 777-300,Couple Leisure,Economy Class,3,1,1,2,3,2,1,no
1114,November 2017,A320,Business,Economy Class,2,1,1,NaN,1,1,NaN,no
1115,November 2017,Boeing 747,Couple Leisure,Economy Class,1,5,1,1,3,3,NaN,no
1116,November 2017,Boeing 747-400,Business,Business Class,1,1,1,1,1,1,NaN,no
1117,November 2017,Boeing 747-400,Couple Leisure,First Class,4,5,5,3,4,4,NaN,yes
1118,September 2017,Boeing 777-200 ER,Business,Premium Economy,2,4,3,1,5,3,NaN,no
1119,October 2017,NaN,Solo Leisure,Economy Class,4,2,NaN,NaN,1,1,NaN,no
1120,September 2017,NaN,Business,Economy Class,3,4,NaN,NaN,3,1,NaN,no
1121,November 2017,Boeing 777-200,Solo Leisure,First Class,5,4,5,4,2,5,1,yes
1122,November 2017,Boeing 777-200,Solo Leisure,Business Class,5,4,4,1,4,5,1,yes
1123,November 2017,Boeing 787,Family Leisure,Economy Class,4,3,2,4,3,4,NaN,yes
1124,November 2017,A319,Solo Leisure,Economy Class,3,1,1,NaN,2,3,NaN,no
1125,October 2017,NaN,Couple Leisure,Economy Class,1,1,2,4,4,2,NaN,no
1126,November 2017,NaN,Couple Leisure,Economy Class,1,2,1,1,1,1,1,no
1127,November 2017,A380,Couple Leisure,Business Class,4,4,4,3,4,4,NaN,yes
1128,November 2017,NaN,Solo Leisure,Economy Class,4,1,3,1,5,3,3,no
1129,October 2017,NaN,Solo Leisure,Premium Economy,1,1,1,3,3,1,3,no
1130,January 2017,Boeing 787,Solo Leisure,Business Class,3,4,2,3,2,3,NaN,no
1131,December 2016,Boeing 787,Solo Leisure,Business Class,3,3,3,3,4,3,NaN,no
1132,November 2017,Boeing 747,Business,Economy Class,1,1,1,1,3,3,NaN,no
1133,November 2017,NaN,Solo Leisure,Business Class,2,3,3,1,1,3,NaN,no
1134,October 2017,Boeing 747,Family Leisure,Business Class,4,5,2,4,4,4,NaN,yes
1135,November 2017,Boeing 767,Business,Business Class,1,3,3,NaN,3,1,NaN,no
1136,October 2017,NaN,Family Leisure,Economy Class,1,1,1,NaN,1,1,NaN,no
1137,August 2017,A321,Business,Economy Class,3,4,2,3,2,1,NaN,no
1138,November 2017,Boeing 787-9,Couple Leisure,Business Class,3,4,3,3,4,3,NaN,yes
1139,November 2017,Boeing 747-400,Business,Business Class,2,3,2,3,3,1,1,no
1140,October 2017,NaN,Couple Leisure,Business Class,1,3,3,1,1,1,NaN,no
1141,October 2017,Boeing 777-200,Couple Leisure,Business Class,3,4,2,1,5,1,1,no
1142,October 2017,NaN,Family Leisure,Business Class,2,2,NaN,NaN,1,1,NaN,no
1143,November 2017,NaN,Business,Economy Class,1,1,1,1,1,1,1,no
1144,November 2017,NaN,Couple Leisure,Economy Class,1,1,1,4,1,1,NaN,no
1145,November 2017,NaN,Solo Leisure,Economy Class,1,1,1,1,2,1,NaN,no
1146,November 2017,A320,Couple Leisure,Economy Class,2,2,NaN,NaN,3,2,NaN,no
1147,October 2017,NaN,Business,Business Class,1,3,1,2,2,1,NaN,no
1148,October 2017,NaN,Couple Leisure,Business Class,2,5,5,NaN,4,3,NaN,yes
1149,September 2017,NaN,Solo Leisure,Premium Economy,1,1,1,1,1,1,1,no
1150,October 2017,Boeing 777,Solo Leisure,Economy Class,1,2,1,1,2,3,1,no
1151,October 2017,Boeing 787-8,Business,Business Class,2,2,1,1,1,2,3,no
1152,October 2017,Boeing 747-400,Business,First Class,3,4,3,4,3,2,1,no
1153,October 2017,NaN,Couple Leisure,Economy Class,1,1,NaN,NaN,3,1,NaN,no
1154,July 2017,A380,Solo Leisure,Economy Class,4,4,4,4,4,4,NaN,yes
1155,October 2017,A320,Solo Leisure,Economy Class,4,4,2,NaN,4,3,NaN,yes
1156,October 2017,NaN,Couple Leisure,Business Class,1,4,2,2,1,1,NaN,no
1157,October 2017,A320,Couple Leisure,Economy Class,3,1,1,NaN,4,4,NaN,no
1158,October 2017,NaN,Solo Leisure,Business Class,4,4,3,2,4,4,NaN,yes
1159,September 2017,NaN,Family Leisure,Economy Class,3,4,1,NaN,3,3,NaN,no
1160,October 2017,A380,Solo Leisure,Economy Class,3,2,2,2,3,5,NaN,no
1161,October 2017,A321,Business,Economy Class,1,2,NaN,NaN,2,1,NaN,no
1162,October 2017,A320,Business,Economy Class,2,2,1,1,2,1,1,no
1163,October 2017,A319,Couple Leisure,Economy Class,3,3,1,1,4,4,1,yes
1164,September 2017,A320,Couple Leisure,Economy Class,3,2,2,NaN,3,3,NaN,yes
1165,October 2017,A319,Couple Leisure,Business Class,1,5,3,NaN,3,1,NaN,no
1166,September 2017,Boeing 747-400,Business,First Class,1,1,1,1,1,1,NaN,no
1167,September 2017,E-190,Family Leisure,Economy Class,5,4,4,NaN,4,4,NaN,yes
1168,October 2017,A320,Solo Leisure,Business Class,4,5,4,NaN,2,3,NaN,yes
1169,October 2017,A380,Solo Leisure,Economy Class,4,1,2,1,5,2,1,no
1170,October 2017,NaN,Business,Economy Class,2,1,1,1,1,2,1,no
1171,October 2017,Boeing 777,Solo Leisure,Economy Class,2,2,1,1,2,2,NaN,no
1172,October 2017,A319,Couple Leisure,Economy Class,3,3,1,NaN,2,4,NaN,yes
1173,October 2017,A319,Family Leisure,Business Class,5,5,5,NaN,3,5,NaN,yes
1174,October 2017,A319,Family Leisure,Business Class,5,5,5,NaN,4,5,NaN,yes
1175,October 2017,NaN,Business,Economy Class,1,2,1,NaN,1,1,NaN,no
1176,September 2017,Boeing 747-400,Couple Leisure,Business Class,3,2,4,2,3,3,NaN,no
1177,August 2017,NaN,Solo Leisure,Premium Economy,5,3,4,3,1,1,NaN,no
1178,October 2017,A319,Solo Leisure,Business Class,3,4,4,NaN,4,5,NaN,yes
1179,October 2017,NaN,Business,Economy Class,3,3,1,1,3,2,1,no
1180,September 2017,NaN,Solo Leisure,Economy Class,3,1,NaN,NaN,1,1,NaN,no
1181,September 2017,NaN,Solo Leisure,Economy Class,1,2,2,3,3,2,1,no
1182,September 2017,NaN,Couple Leisure,Economy Class,1,2,2,3,3,1,NaN,no
1183,October 2017,Boeing 767,Couple Leisure,Economy Class,3,3,NaN,1,4,3,NaN,yes
1184,October 2017,A320,Couple Leisure,Business Class,4,1,1,NaN,1,3,NaN,no
1185,September 2017,NaN,Family Leisure,Economy Class,5,5,4,1,5,5,NaN,yes
1186,October 2017,A320,Solo Leisure,Economy Class,4,4,2,NaN,4,2,NaN,yes
1187,October 2017,A380,Business,Business Class,2,3,1,4,4,3,NaN,no
1188,August 2017,A321,Couple Leisure,Economy Class,2,1,1,NaN,2,1,NaN,no
1189,September 2017,Boeing 777-200 / 787-9 / A319/ 320,Business,Premium Economy,1,3,1,3,4,4,NaN,yes
1190,September 2017,NaN,Solo Leisure,Economy Class,3,4,2,NaN,4,3,NaN,yes
1191,September 2017,NaN,Business,Economy Class,3,NaN,NaN,NaN,1,3,NaN,no
1192,September 2017,A321,Solo Leisure,Economy Class,3,5,2,NaN,3,3,NaN,yes
1193,September 2017,NaN,Business,Business Class,1,1,1,1,1,1,1,no
1194,September 2017,NaN,Couple Leisure,Business Class,2,3,1,NaN,4,2,NaN,no
1195,September 2017,NaN,Business,Business Class,2,3,1,1,1,2,1,no
1196,September 2017,Boeing 777,Business,Economy Class,5,5,5,5,4,4,NaN,yes
1197,August 2017,Boeing 747-400,Business,First Class,1,1,1,1,1,1,1,no
1198,September 2017,A319,Couple Leisure,Economy Class,3,4,1,NaN,4,4,NaN,yes
1199,September 2017,A320,Couple Leisure,Economy Class,3,3,NaN,NaN,4,3,NaN,no
1200,September 2017,NaN,Couple Leisure,Economy Class,3,5,NaN,NaN,1,1,NaN,no
1201,September 2017,NaN,Couple Leisure,Economy Class,2,5,5,3,4,5,NaN,yes
1202,September 2017,A320,Solo Leisure,Economy Class,5,5,NaN,NaN,5,5,NaN,yes
1203,September 2017,A321,Solo Leisure,Economy Class,4,4,1,NaN,3,3,NaN,yes
1204,September 2017,A320,Solo Leisure,Economy Class,3,2,NaN,NaN,4,3,NaN,no
1205,September 2017,A320,Couple Leisure,Business Class,2,2,2,NaN,3,2,NaN,no
1206,September 2017,NaN,Business,Economy Class,2,1,1,1,3,3,1,no
1207,September 2017,Boeing 777,Business,Economy Class,1,2,2,2,3,2,2,no
1208,September 2017,Boeing 777,Business,Economy Class,2,4,1,2,3,1,NaN,no
1209,September 2017,A380,Solo Leisure,Premium Economy,3,5,3,3,2,3,NaN,no
1210,September 2017,NaN,Family Leisure,Economy Class,1,1,1,1,3,1,3,no
1211,September 2017,A320,Couple Leisure,Business Class,2,4,3,NaN,3,3,NaN,no
1212,September 2017,NaN,Couple Leisure,Business Class,1,3,1,3,3,2,NaN,no
1213,September 2017,Boeing 777,Business,Business Class,3,1,1,1,3,1,NaN,no
1214,September 2017,A319,Couple Leisure,Economy Class,4,5,4,NaN,4,4,NaN,yes
1215,September 2017,A320,Couple Leisure,Economy Class,1,1,1,NaN,2,1,NaN,no
1216,September 2017,A320,Family Leisure,Business Class,4,5,4,2,2,5,NaN,yes
1217,September 2017,A319,Business,Economy Class,3,4,4,NaN,5,2,NaN,yes
1218,September 2017,Boeing 777-200,Business,Business Class,4,5,3,NaN,4,4,NaN,yes
1219,August 2017,A320,Family Leisure,Business Class,4,5,4,2,5,5,NaN,yes
1220,August 2017,A380,Family Leisure,Economy Class,3,5,3,4,4,3,NaN,yes
1221,August 2017,Boeing 777-200ER,Business,Economy Class,2,4,2,4,5,4,NaN,yes
1222,August 2017,NaN,Business,Business Class,1,3,1,NaN,2,1,NaN,no
1223,September 2017,Boeing 777,Solo Leisure,Business Class,4,1,1,2,4,1,NaN,no
1224,September 2017,NaN,Solo Leisure,Economy Class,1,2,NaN,NaN,1,1,NaN,no
1225,August 2017,Boeing 747-400,Couple Leisure,Business Class,2,2,2,1,1,2,NaN,no
1226,August 2017,A319,Business,Economy Class,3,1,1,NaN,3,2,NaN,yes
1227,August 2017,A321,Business,Economy Class,2,4,2,1,3,2,1,no
1228,August 2017,A321,Couple Leisure,Economy Class,4,4,2,1,4,4,NaN,no
1229,August 2017,A320,Business,Business Class,3,5,4,1,4,4,1,yes
1230,August 2017,A320,Family Leisure,Economy Class,3,1,2,NaN,4,2,NaN,no
1231,August 2017,NaN,Solo Leisure,Economy Class,4,5,4,3,5,5,NaN,yes
1232,July 2017,NaN,Couple Leisure,Economy Class,1,1,NaN,NaN,1,1,NaN,no
1233,August 2017,Boeing 777-300,Couple Leisure,Economy Class,3,3,1,3,2,2,2,no
1234,August 2017,Boeing 767,Couple Leisure,Economy Class,1,1,1,1,1,1,1,no
1235,August 2017,A320-233,Family Leisure,Economy Class,3,4,NaN,NaN,4,4,NaN,yes
1236,August 2017,NaN,Business,Economy Class,2,2,2,NaN,2,2,NaN,no
1237,August 2017,Boeing 747-400,Business,First Class,2,4,2,2,3,2,1,no
1238,August 2017,Boeing 747,Business,Business Class,3,1,1,1,2,1,NaN,no
1239,August 2017,NaN,Family Leisure,Economy Class,5,5,5,NaN,5,5,NaN,yes
1240,August 2017,A320,Solo Leisure,Economy Class,2,1,1,1,5,2,1,no
1241,August 2017,NaN,Couple Leisure,Economy Class,2,1,1,NaN,1,2,NaN,no
1242,August 2017,A320,Couple Leisure,Business Class,2,5,1,NaN,5,2,NaN,no
1243,August 2017,A319,Family Leisure,Business Class,3,3,2,NaN,3,3,NaN,no
1244,August 2017,NaN,Couple Leisure,Economy Class,3,2,1,1,2,2,1,no
1245,August 2017,Embraer 170,Business,Business Class,4,2,1,NaN,1,2,NaN,no
1246,July 2017,A380,Family Leisure,Business Class,1,4,1,2,2,1,NaN,no
1247,August 2017,Boeing 747-400 / A380,Solo Leisure,Premium Economy,5,5,5,5,4,4,3,yes
1248,August 2017,Boeing 747-400,Solo Leisure,Business Class,2,2,1,3,3,2,NaN,no
1249,August 2017,NaN,Business,Economy Class,2,3,1,1,3,1,NaN,no
1250,August 2017,A320,Family Leisure,Business Class,1,2,1,1,3,1,1,no
1251,August 2017,NaN,Solo Leisure,Economy Class,3,4,4,3,1,1,1,no
1252,August 2017,NaN,Family Leisure,Economy Class,1,5,NaN,NaN,1,1,NaN,no
1253,August 2017,Boeing 767,Business,Economy Class,1,1,1,NaN,1,1,NaN,no
1254,August 2017,NaN,Business,Premium Economy,NaN,NaN,NaN,NaN,2,1,NaN,no
1255,August 2017,A320,Business,Business Class,3,1,NaN,NaN,1,1,NaN,no
1256,August 2017,A320,Solo Leisure,Economy Class,1,1,1,1,2,2,1,no
1257,August 2017,A380,Solo Leisure,Economy Class,3,1,1,2,4,2,NaN,no
1258,July 2017,A380,Solo Leisure,Premium Economy,2,1,1,1,3,3,NaN,no
1259,June 2017,Boeing 767,Couple Leisure,Economy Class,1,2,NaN,NaN,2,1,NaN,no
1260,June 2017,NaN,Couple Leisure,Economy Class,2,1,1,NaN,1,1,NaN,no
1261,July 2017,A319,Couple Leisure,Economy Class,3,4,NaN,NaN,3,3,NaN,no
1262,July 2017,NaN,Family Leisure,Economy Class,3,2,NaN,NaN,1,1,NaN,no
1263,July 2017,Boeing 747,Business,Business Class,1,2,1,1,1,1,NaN,no
1264,July 2017,Boeing 777,Family Leisure,Economy Class,4,3,2,3,1,3,NaN,no
1265,July 2017,Boeing 777,Solo Leisure,Business Class,1,2,2,2,2,1,1,no
1266,July 2017,A319,Couple Leisure,Business Class,3,4,3,NaN,3,5,NaN,yes
1267,July 2017,NaN,Business,Economy Class,1,1,1,1,1,1,1,no
1268,August 2016,NaN,Solo Leisure,Economy Class,NaN,NaN,NaN,NaN,1,3,NaN,no
1269,May 2017,NaN,Solo Leisure,Economy Class,1,3,1,1,1,1,NaN,no
1270,July 2017,NaN,Business,Economy Class,2,2,1,2,2,1,1,no
1271,July 2017,Boeing 777-300,Family Leisure,Economy Class,5,5,5,5,4,4,NaN,yes
1272,July 2017,A321,Family Leisure,Economy Class,2,1,1,NaN,1,1,NaN,no
1273,August 2016,A320,Solo Leisure,Economy Class,3,1,1,NaN,2,2,NaN,no
1274,July 2017,A321,Couple Leisure,Economy Class,3,4,3,NaN,4,5,NaN,yes
1275,July 2017,Boeing 747,Couple Leisure,Economy Class,2,1,1,3,2,1,NaN,no
1276,July 2017,NaN,Business,Economy Class,1,1,1,NaN,1,1,NaN,no
1277,July 2017,A321 / Boeing 777,Couple Leisure,Business Class,2,5,4,NaN,3,1,1,no
1278,July 2017,A321,Solo Leisure,Economy Class,2,3,1,1,3,4,1,no
1279,July 2017,A319,Business,Economy Class,2,2,NaN,NaN,2,2,NaN,no
1280,July 2017,Boeing 747 400,Business,Business Class,1,3,1,1,1,1,NaN,no
1281,May 2017,NaN,Business,Economy Class,3,1,1,NaN,2,2,NaN,no
1282,July 2017,Boeing 777-200,Family Leisure,Economy Class,4,4,4,4,4,4,NaN,yes
1283,July 2017,Boeing 777,Business,Business Class,4,2,2,1,1,2,NaN,no
1284,June 2017,A321,Couple Leisure,Economy Class,1,1,1,NaN,3,1,NaN,no
1285,July 2017,Boeing 777-200,Family Leisure,Business Class,3,3,3,3,3,3,NaN,yes
1286,July 2017,Boeing 747,Business,Business Class,1,1,1,1,2,1,NaN,no
1287,July 2017,A320,Business,Economy Class,3,2,1,1,3,3,NaN,yes
1288,July 2017,NaN,Couple Leisure,Economy Class,3,1,NaN,NaN,1,1,NaN,no
1289,February 2017,NaN,Couple Leisure,Economy Class,1,2,2,3,1,2,NaN,no
1290,April 2017,Boeing 747-400,Solo Leisure,Economy Class,4,5,5,4,4,5,NaN,yes
1291,July 2017,NaN,Couple Leisure,Business Class,4,3,4,NaN,3,2,NaN,no
1292,June 2017,Boeing 777,Business,Business Class,1,4,1,2,3,1,NaN,no
1293,June 2017,NaN,Solo Leisure,Economy Class,2,2,1,1,3,2,NaN,no
1294,July 2017,A320,Couple Leisure,Business Class,4,5,4,NaN,3,4,NaN,yes
1295,June 2017,A320,Couple Leisure,Economy Class,4,5,5,NaN,5,4,NaN,yes
1296,July 2017,Boeing 777,Solo Leisure,Economy Class,4,5,5,4,5,5,NaN,yes
1297,June 2017,Boeing 777,Couple Leisure,Economy Class,1,3,1,4,3,3,NaN,no
1298,July 2017,Boeing 777 / A320,Couple Leisure,Premium Economy,1,1,NaN,2,2,2,NaN,no
1299,July 2017,Boeing 777-200,Family Leisure,Business Class,3,3,3,2,4,3,NaN,yes
1300,June 2017,Boeing 767,Family Leisure,Economy Class,2,1,1,1,4,3,1,no
1301,June 2017,NaN,Business,Premium Economy,2,2,2,2,3,2,NaN,no
1302,July 2017,NaN,Solo Leisure,Economy Class,3,4,NaN,NaN,1,1,NaN,no
1303,July 2017,A320,Couple Leisure,Economy Class,4,5,4,NaN,3,4,NaN,yes
1304,July 2017,NaN,Couple Leisure,Economy Class,3,2,1,1,1,1,1,no
1305,June 2017,NaN,Solo Leisure,Economy Class,1,1,1,NaN,1,1,NaN,no
1306,July 2017,Boeing 767,Couple Leisure,Economy Class,2,3,NaN,NaN,1,2,NaN,no
1307,June 2017,NaN,Solo Leisure,Economy Class,1,1,1,NaN,1,1,NaN,no
1308,July 2017,Boeing 747-400,Business,Business Class,1,1,1,1,2,1,NaN,no
1309,June 2017,A321,Couple Leisure,Economy Class,2,3,NaN,NaN,3,3,NaN,no
1310,May 2017,NaN,Couple Leisure,Economy Class,3,1,1,NaN,4,2,NaN,yes
1311,June 2017,NaN,Couple Leisure,Economy Class,NaN,NaN,NaN,NaN,1,1,NaN,no
1312,June 2017,NaN,Couple Leisure,Economy Class,2,1,1,2,2,1,NaN,no
1313,June 2017,Boeing 787-9,Couple Leisure,First Class,5,5,5,5,5,5,NaN,yes
1314,June 2017,NaN,Business,Economy Class,2,2,NaN,NaN,1,1,NaN,no
1315,June 2017,Boeing 747,Business,Business Class,1,2,1,1,1,1,NaN,no
1316,June 2017,NaN,Couple Leisure,Business Class,NaN,NaN,NaN,NaN,1,3,NaN,no
1317,June 2017,A320,Solo Leisure,Economy Class,3,1,1,NaN,3,1,NaN,no
1318,June 2017,NaN,Couple Leisure,Economy Class,1,1,1,NaN,4,1,NaN,no
1319,June 2017,Boeing 767,Couple Leisure,Economy Class,2,2,1,NaN,1,1,NaN,no
1320,November 2016,Boeing 787,Couple Leisure,Business Class,2,2,3,4,2,2,NaN,no
1321,June 2017,A321,Couple Leisure,Business Class,1,4,1,NaN,4,2,NaN,no
1322,June 2017,Boeing 777,Business,Business Class,1,2,1,1,2,2,NaN,no
1323,June 2017,NaN,Couple Leisure,Economy Class,4,1,1,NaN,3,1,NaN,no
1324,May 2017,NaN,Couple Leisure,Economy Class,1,1,NaN,NaN,1,1,NaN,no
1325,June 2017,A319 / A380 / Boeing 737,Couple Leisure,Premium Economy,4,4,4,4,4,4,NaN,yes
1326,June 2017,NaN,Solo Leisure,Economy Class,5,5,3,NaN,1,2,NaN,yes
1327,June 2017,NaN,Business,Premium Economy,1,3,3,1,1,3,NaN,no
1328,June 2017,A319,Business,Economy Class,2,2,NaN,NaN,1,1,NaN,no
1329,June 2017,NaN,Solo Leisure,Premium Economy,1,2,1,2,1,1,NaN,no
1330,May 2017,NaN,Business,Economy Class,1,1,1,1,1,1,NaN,no
1331,June 2017,A380-800,Solo Leisure,Premium Economy,3,2,2,4,4,1,NaN,no
1332,June 2017,NaN,Business,Business Class,1,1,1,2,1,1,NaN,no
1333,May 2017,Boeing 777-200,Solo Leisure,Premium Economy,3,3,3,2,5,3,NaN,no
1334,June 2017,A320,Business,Economy Class,1,1,1,1,1,1,1,no
1335,June 2017,A380,Business,Premium Economy,4,1,1,5,4,2,NaN,no
1336,June 2017,A319,Couple Leisure,Business Class,4,5,3,NaN,1,4,NaN,no
1337,June 2017,A320 / Boeing 767,Business,Business Class,2,2,1,NaN,3,2,NaN,no
1338,June 2017,A319,Couple Leisure,Business Class,4,5,4,NaN,4,4,NaN,yes
1339,June 2017,NaN,Solo Leisure,Economy Class,2,1,NaN,NaN,3,4,NaN,yes
1340,June 2017,Boeing 777-200,Couple Leisure,Premium Economy,1,1,1,1,1,1,NaN,yes
1341,June 2017,Boeing 767,Solo Leisure,Business Class,2,1,1,NaN,4,2,NaN,no
1342,June 2017,A319,Family Leisure,Business Class,3,5,4,NaN,5,5,NaN,yes
1343,June 2017,Boeing 777-200,Couple Leisure,Economy Class,1,2,1,1,2,2,NaN,no
1344,June 2017,E190,Business,Business Class,2,4,1,1,2,1,NaN,no
1345,June 2017,Boeing 747 & A319,Couple Leisure,Premium Economy,2,4,2,3,1,2,NaN,no
1346,January 2017,A320,Couple Leisure,Economy Class,1,2,1,NaN,1,1,NaN,yes
1347,June 2017,Boeing 747-400,Business,Premium Economy,1,3,1,1,1,1,1,no
1348,May 2017,A320,Family Leisure,Economy Class,1,2,2,NaN,3,3,NaN,no
1349,June 2017,NaN,Business,Business Class,NaN,NaN,NaN,NaN,1,1,NaN,no
1350,June 2017,NaN,Business,Business Class,1,1,NaN,NaN,2,1,NaN,no
1351,April 2017,A380,Couple Leisure,Premium Economy,2,2,2,3,2,1,NaN,no
1352,June 2017,Boeing 777-300,Solo Leisure,Premium Economy,4,4,4,4,5,2,NaN,yes
1353,May 2017,Boeing 747,Family Leisure,First Class,3,5,2,2,1,1,NaN,no
1354,June 2017,A380,Business,Business Class,2,1,1,3,4,1,NaN,no
1355,June 2017,Boeing 787-9,Couple Leisure,Premium Economy,3,1,1,4,3,2,NaN,no
1356,June 2017,Boeing 747,Family Leisure,Economy Class,1,2,1,1,3,2,NaN,no
1357,June 2017,A19,Couple Leisure,Economy Class,4,4,NaN,NaN,5,4,NaN,yes
1358,June 2017,NaN,Business,Economy Class,2,3,1,NaN,1,1,NaN,no
1359,May 2017,Boeing 777,Couple Leisure,Business Class,3,1,2,2,3,1,NaN,no
1360,June 2017,A380-800,Couple Leisure,Economy Class,1,1,2,5,1,1,NaN,no
1361,May 2017,Boeing 747-400 / A320,Solo Leisure,Premium Economy,5,5,5,NaN,5,5,NaN,yes
1362,June 2017,NaN,Couple Leisure,Economy Class,2,1,NaN,NaN,1,1,NaN,no
1363,May 2017,Boeing 767,Couple Leisure,Business Class,1,1,1,NaN,1,1,NaN,no
1364,April 2017,NaN,Business,Economy Class,2,3,1,1,3,2,1,no
1365,May 2017,Boeing 747-400,Business,Business Class,1,1,1,4,1,1,1,no
1366,May 2017,A321,Couple Leisure,Economy Class,1,2,NaN,NaN,3,1,NaN,no
1367,May 2017,Boeing 787-9,Couple Leisure,First Class,4,2,1,3,5,1,NaN,no
1368,May 2017,A320,Couple Leisure,Business Class,2,3,1,1,3,2,1,no
1369,May 2017,NaN,Business,Premium Economy,2,3,NaN,NaN,1,1,NaN,no
